count_point_id,direction_of_travel,year,count_date,hour,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles,count_point_vehicles_id
37078,W,2005,20/06/2005,14,1,South West,184,Torbay,A3022,Major,A380/A385,A3022 Commercial Rd,287600,60000,50.42906575,-3.5838377,1.7,1.06,2,8,507,17,69,3,5,0,2,1,1,12,613,1
37078,W,2005,20/06/2005,15,1,South West,184,Torbay,A3022,Major,A380/A385,A3022 Commercial Rd,287600,60000,50.42906575,-3.5838377,1.7,1.06,3,10,587,12,53,9,1,0,2,0,3,15,677,2
37078,W,2005,20/06/2005,16,1,South West,184,Torbay,A3022,Major,A380/A385,A3022 Commercial Rd,287600,60000,50.42906575,-3.5838377,1.7,1.06,2,10,574,15,40,5,1,0,1,0,0,7,646,3
37078,W,2005,20/06/2005,17,1,South West,184,Torbay,A3022,Major,A380/A385,A3022 Commercial Rd,287600,60000,50.42906575,-3.5838377,1.7,1.06,0,16,576,10,42,2,0,0,0,1,0,3,647,4
37078,W,2005,20/06/2005,18,1,South West,184,Torbay,A3022,Major,A380/A385,A3022 Commercial Rd,287600,60000,50.42906575,-3.5838377,1.7,1.06,0,8,429,13,30,0,0,0,1,1,1,3,483,5
37078,E,2005,20/06/2005,7,1,South West,184,Torbay,A3022,Major,A380/A385,A3022 Commercial Rd,287600,60000,50.42906575,-3.5838377,1.7,1.06,2,10,211,9,41,2,2,0,0,0,1,5,276,6
37078,E,2005,20/06/2005,8,1,South West,184,Torbay,A3022,Major,A380/A385,A3022 Commercial Rd,287600,60000,50.42906575,-3.5838377,1.7,1.06,4,6,482,8,68,14,1,2,2,0,0,19,583,7
37078,E,2005,20/06/2005,9,1,South West,184,Torbay,A3022,Major,A380/A385,A3022 Commercial Rd,287600,60000,50.42906575,-3.5838377,1.7,1.06,1,7,507,13,77,19,2,2,1,0,1,25,629,8
37078,E,2005,20/06/2005,10,1,South West,184,Torbay,A3022,Major,A380/A385,A3022 Commercial Rd,287600,60000,50.42906575,-3.5838377,1.7,1.06,3,9,601,17,72,12,2,0,1,0,2,17,716,9
37078,E,2005,20/06/2005,11,1,South West,184,Torbay,A3022,Major,A380/A385,A3022 Commercial Rd,287600,60000,50.42906575,-3.5838377,1.7,1.06,1,4,574,14,65,20,2,0,0,1,2,25,682,10
37078,E,2005,20/06/2005,12,1,South West,184,Torbay,A3022,Major,A380/A385,A3022 Commercial Rd,287600,60000,50.42906575,-3.5838377,1.7,1.06,3,10,532,15,64,9,1,1,0,1,5,17,638,11
37078,E,2005,20/06/2005,13,1,South West,184,Torbay,A3022,Major,A380/A385,A3022 Commercial Rd,287600,60000,50.42906575,-3.5838377,1.7,1.06,1,10,512,16,66,9,1,0,5,1,2,18,622,12
37078,E,2005,20/06/2005,14,1,South West,184,Torbay,A3022,Major,A380/A385,A3022 Commercial Rd,287600,60000,50.42906575,-3.5838377,1.7,1.06,3,11,515,12,51,6,3,0,0,0,3,12,601,13
37078,E,2005,20/06/2005,15,1,South West,184,Torbay,A3022,Major,A380/A385,A3022 Commercial Rd,287600,60000,50.42906575,-3.5838377,1.7,1.06,6,24,666,17,60,5,1,0,0,0,3,9,776,14
37078,E,2005,20/06/2005,16,1,South West,184,Torbay,A3022,Major,A380/A385,A3022 Commercial Rd,287600,60000,50.42906575,-3.5838377,1.7,1.06,2,20,593,18,73,2,1,0,0,0,1,4,708,15
37078,E,2005,20/06/2005,17,1,South West,184,Torbay,A3022,Major,A380/A385,A3022 Commercial Rd,287600,60000,50.42906575,-3.5838377,1.7,1.06,10,16,536,13,48,3,0,0,0,0,0,3,616,16
37078,E,2005,20/06/2005,18,1,South West,184,Torbay,A3022,Major,A380/A385,A3022 Commercial Rd,287600,60000,50.42906575,-3.5838377,1.7,1.06,2,8,496,11,32,0,0,0,1,0,0,1,548,17
37078,W,2005,20/06/2005,7,1,South West,184,Torbay,A3022,Major,A380/A385,A3022 Commercial Rd,287600,60000,50.42906575,-3.5838377,1.7,1.06,3,13,307,8,54,4,1,0,2,0,0,7,389,18
37078,W,2005,20/06/2005,8,1,South West,184,Torbay,A3022,Major,A380/A385,A3022 Commercial Rd,287600,60000,50.42906575,-3.5838377,1.7,1.06,0,7,442,7,78,4,2,1,2,0,0,9,543,19
37078,W,2005,20/06/2005,9,1,South West,184,Torbay,A3022,Major,A380/A385,A3022 Commercial Rd,287600,60000,50.42906575,-3.5838377,1.7,1.06,0,4,412,11,79,9,0,0,1,0,1,11,517,20
37078,W,2005,20/06/2005,10,1,South West,184,Torbay,A3022,Major,A380/A385,A3022 Commercial Rd,287600,60000,50.42906575,-3.5838377,1.7,1.06,1,1,433,15,53,11,2,2,2,0,2,19,521,21
37078,W,2005,20/06/2005,11,1,South West,184,Torbay,A3022,Major,A380/A385,A3022 Commercial Rd,287600,60000,50.42906575,-3.5838377,1.7,1.06,0,1,501,14,55,14,1,0,2,0,2,19,590,22
37078,W,2005,20/06/2005,12,1,South West,184,Torbay,A3022,Major,A380/A385,A3022 Commercial Rd,287600,60000,50.42906575,-3.5838377,1.7,1.06,1,8,467,15,55,11,1,1,0,1,4,18,563,23
37078,W,2005,20/06/2005,13,1,South West,184,Torbay,A3022,Major,A380/A385,A3022 Commercial Rd,287600,60000,50.42906575,-3.5838377,1.7,1.06,1,12,471,12,47,7,3,0,0,0,2,12,554,24
38388,N,2005,28/04/2005,7,1,South West,184,Torbay,A3022,Major,A3022 Avenue Rd,A3022 Torbay Rd,290580,63650,50.46244216,-3.54296561,0.6,0.37,8,8,349,4,76,11,0,0,0,0,0,11,448,25
38388,N,2005,28/04/2005,8,1,South West,184,Torbay,A3022,Major,A3022 Avenue Rd,A3022 Torbay Rd,290580,63650,50.46244216,-3.54296561,0.6,0.37,4,4,630,5,58,8,1,0,0,0,0,9,706,26
38388,N,2005,28/04/2005,9,1,South West,184,Torbay,A3022,Major,A3022 Avenue Rd,A3022 Torbay Rd,290580,63650,50.46244216,-3.54296561,0.6,0.37,0,7,439,13,73,18,3,1,0,0,0,22,554,27
38388,N,2005,28/04/2005,10,1,South West,184,Torbay,A3022,Major,A3022 Avenue Rd,A3022 Torbay Rd,290580,63650,50.46244216,-3.54296561,0.6,0.37,1,4,412,8,51,20,3,0,0,0,0,23,498,28
38388,N,2005,28/04/2005,11,1,South West,184,Torbay,A3022,Major,A3022 Avenue Rd,A3022 Torbay Rd,290580,63650,50.46244216,-3.54296561,0.6,0.37,1,5,404,1,52,20,0,0,0,0,0,20,482,29
38388,N,2005,28/04/2005,12,1,South West,184,Torbay,A3022,Major,A3022 Avenue Rd,A3022 Torbay Rd,290580,63650,50.46244216,-3.54296561,0.6,0.37,0,3,396,1,57,23,3,0,0,0,0,26,483,30
38388,N,2005,28/04/2005,13,1,South West,184,Torbay,A3022,Major,A3022 Avenue Rd,A3022 Torbay Rd,290580,63650,50.46244216,-3.54296561,0.6,0.37,3,5,462,3,50,16,2,0,1,2,0,21,541,31
38388,N,2005,28/04/2005,14,1,South West,184,Torbay,A3022,Major,A3022 Avenue Rd,A3022 Torbay Rd,290580,63650,50.46244216,-3.54296561,0.6,0.37,2,12,523,2,45,19,0,0,2,0,1,22,604,32
38388,N,2005,28/04/2005,15,1,South West,184,Torbay,A3022,Major,A3022 Avenue Rd,A3022 Torbay Rd,290580,63650,50.46244216,-3.54296561,0.6,0.37,4,1,496,4,57,15,1,1,0,0,0,17,575,33
38388,N,2005,28/04/2005,16,1,South West,184,Torbay,A3022,Major,A3022 Avenue Rd,A3022 Torbay Rd,290580,63650,50.46244216,-3.54296561,0.6,0.37,6,5,586,9,60,10,1,0,0,0,0,11,671,34
38388,N,2005,28/04/2005,17,1,South West,184,Torbay,A3022,Major,A3022 Avenue Rd,A3022 Torbay Rd,290580,63650,50.46244216,-3.54296561,0.6,0.37,5,11,538,4,54,5,0,0,0,1,0,6,613,35
38388,N,2005,28/04/2005,18,1,South West,184,Torbay,A3022,Major,A3022 Avenue Rd,A3022 Torbay Rd,290580,63650,50.46244216,-3.54296561,0.6,0.37,5,6,388,4,33,3,1,0,1,0,0,5,436,36
47047,N,2005,11/10/2005,7,1,South West,184,Torbay,A3022,Major,A3022 Hyde Rd,A3022 Rathmore Rd,289000,61488,50.44270913,-3.56457595,3.6,2.24,18,9,328,15,82,6,2,3,4,0,0,15,449,37
47047,N,2005,11/10/2005,8,1,South West,184,Torbay,A3022,Major,A3022 Hyde Rd,A3022 Rathmore Rd,289000,61488,50.44270913,-3.56457595,3.6,2.24,6,11,332,17,66,10,0,4,5,2,0,21,447,38
47047,N,2005,11/10/2005,9,1,South West,184,Torbay,A3022,Major,A3022 Hyde Rd,A3022 Rathmore Rd,289000,61488,50.44270913,-3.56457595,3.6,2.24,3,11,343,13,61,14,4,6,1,0,1,26,454,39
47047,N,2005,11/10/2005,10,1,South West,184,Torbay,A3022,Major,A3022 Hyde Rd,A3022 Rathmore Rd,289000,61488,50.44270913,-3.56457595,3.6,2.24,4,8,371,12,53,11,1,3,0,0,0,15,459,40
47047,N,2005,11/10/2005,11,1,South West,184,Torbay,A3022,Major,A3022 Hyde Rd,A3022 Rathmore Rd,289000,61488,50.44270913,-3.56457595,3.6,2.24,3,4,405,16,76,5,2,3,2,0,0,12,513,41
47047,N,2005,11/10/2005,12,1,South West,184,Torbay,A3022,Major,A3022 Hyde Rd,A3022 Rathmore Rd,289000,61488,50.44270913,-3.56457595,3.6,2.24,3,11,400,12,62,6,3,2,0,0,0,11,496,42
47047,N,2005,11/10/2005,13,1,South West,184,Torbay,A3022,Major,A3022 Hyde Rd,A3022 Rathmore Rd,289000,61488,50.44270913,-3.56457595,3.6,2.24,3,6,382,16,55,14,3,4,0,0,0,21,480,43
47047,N,2005,11/10/2005,14,1,South West,184,Torbay,A3022,Major,A3022 Hyde Rd,A3022 Rathmore Rd,289000,61488,50.44270913,-3.56457595,3.6,2.24,5,7,389,16,71,4,2,3,0,0,0,9,492,44
47047,N,2005,11/10/2005,15,1,South West,184,Torbay,A3022,Major,A3022 Hyde Rd,A3022 Rathmore Rd,289000,61488,50.44270913,-3.56457595,3.6,2.24,4,9,441,17,52,3,1,4,2,0,0,10,529,45
47047,N,2005,11/10/2005,16,1,South West,184,Torbay,A3022,Major,A3022 Hyde Rd,A3022 Rathmore Rd,289000,61488,50.44270913,-3.56457595,3.6,2.24,6,16,401,23,39,5,0,1,0,0,0,6,485,46
47047,N,2005,11/10/2005,17,1,South West,184,Torbay,A3022,Major,A3022 Hyde Rd,A3022 Rathmore Rd,289000,61488,50.44270913,-3.56457595,3.6,2.24,8,11,406,13,44,1,0,0,0,0,1,2,476,47
47047,N,2005,11/10/2005,18,1,South West,184,Torbay,A3022,Major,A3022 Hyde Rd,A3022 Rathmore Rd,289000,61488,50.44270913,-3.56457595,3.6,2.24,6,1,419,7,39,1,0,0,0,0,1,2,468,48
47047,S,2005,11/10/2005,7,1,South West,184,Torbay,A3022,Major,A3022 Hyde Rd,A3022 Rathmore Rd,289000,61488,50.44270913,-3.56457595,3.6,2.24,12,7,216,11,66,10,1,5,0,0,1,17,317,49
47047,S,2005,11/10/2005,8,1,South West,184,Torbay,A3022,Major,A3022 Hyde Rd,A3022 Rathmore Rd,289000,61488,50.44270913,-3.56457595,3.6,2.24,8,11,441,9,80,13,2,2,1,0,0,18,559,50
47047,S,2005,11/10/2005,9,1,South West,184,Torbay,A3022,Major,A3022 Hyde Rd,A3022 Rathmore Rd,289000,61488,50.44270913,-3.56457595,3.6,2.24,4,8,353,23,64,10,4,4,1,1,1,21,469,51
47047,S,2005,11/10/2005,10,1,South West,184,Torbay,A3022,Major,A3022 Hyde Rd,A3022 Rathmore Rd,289000,61488,50.44270913,-3.56457595,3.6,2.24,1,3,340,20,54,16,4,1,0,0,0,21,438,52
47047,S,2005,11/10/2005,11,1,South West,184,Torbay,A3022,Major,A3022 Hyde Rd,A3022 Rathmore Rd,289000,61488,50.44270913,-3.56457595,3.6,2.24,2,5,339,12,69,11,3,4,0,0,0,18,443,53
47047,S,2005,11/10/2005,12,1,South West,184,Torbay,A3022,Major,A3022 Hyde Rd,A3022 Rathmore Rd,289000,61488,50.44270913,-3.56457595,3.6,2.24,2,8,392,13,44,11,5,3,0,0,0,19,476,54
47047,S,2005,11/10/2005,13,1,South West,184,Torbay,A3022,Major,A3022 Hyde Rd,A3022 Rathmore Rd,289000,61488,50.44270913,-3.56457595,3.6,2.24,3,3,361,13,64,3,5,0,1,0,1,10,451,55
47047,S,2005,11/10/2005,14,1,South West,184,Torbay,A3022,Major,A3022 Hyde Rd,A3022 Rathmore Rd,289000,61488,50.44270913,-3.56457595,3.6,2.24,6,6,448,13,64,8,3,2,0,0,0,13,544,56
47047,S,2005,11/10/2005,15,1,South West,184,Torbay,A3022,Major,A3022 Hyde Rd,A3022 Rathmore Rd,289000,61488,50.44270913,-3.56457595,3.6,2.24,7,8,464,18,61,4,3,5,0,0,0,12,563,57
47047,S,2005,11/10/2005,16,1,South West,184,Torbay,A3022,Major,A3022 Hyde Rd,A3022 Rathmore Rd,289000,61488,50.44270913,-3.56457595,3.6,2.24,5,6,480,12,62,4,1,4,0,0,0,9,569,58
47047,S,2005,11/10/2005,17,1,South West,184,Torbay,A3022,Major,A3022 Hyde Rd,A3022 Rathmore Rd,289000,61488,50.44270913,-3.56457595,3.6,2.24,12,7,458,9,39,1,0,1,0,0,0,2,515,59
47047,S,2005,11/10/2005,18,1,South West,184,Torbay,A3022,Major,A3022 Hyde Rd,A3022 Rathmore Rd,289000,61488,50.44270913,-3.56457595,3.6,2.24,1,4,340,10,26,0,0,0,0,0,0,0,380,60
48752,N,2005,27/04/2005,7,1,South West,184,Torbay,A3022,Major,A379,A3022 Totnes Rd,288769,60600,50.43468246,-3.56756406,0.2,0.12,9,19,640,38,116,47,4,0,4,2,0,57,870,61
48752,N,2005,27/04/2005,8,1,South West,184,Torbay,A3022,Major,A379,A3022 Totnes Rd,288769,60600,50.43468246,-3.56756406,0.2,0.12,3,23,1092,53,148,34,7,0,2,2,1,46,1362,62
48752,N,2005,27/04/2005,9,1,South West,184,Torbay,A3022,Major,A379,A3022 Totnes Rd,288769,60600,50.43468246,-3.56756406,0.2,0.12,4,12,951,65,139,47,2,0,1,2,1,53,1220,63
48752,N,2005,27/04/2005,10,1,South West,184,Torbay,A3022,Major,A379,A3022 Totnes Rd,288769,60600,50.43468246,-3.56756406,0.2,0.12,3,19,961,68,129,46,2,0,2,0,0,50,1227,64
48752,N,2005,27/04/2005,11,1,South West,184,Torbay,A3022,Major,A379,A3022 Totnes Rd,288769,60600,50.43468246,-3.56756406,0.2,0.12,1,15,960,70,131,39,4,0,1,0,0,44,1220,65
48752,N,2005,27/04/2005,12,1,South West,184,Torbay,A3022,Major,A379,A3022 Totnes Rd,288769,60600,50.43468246,-3.56756406,0.2,0.12,4,17,1030,64,111,30,2,0,0,0,2,34,1256,66
48752,N,2005,27/04/2005,13,1,South West,184,Torbay,A3022,Major,A379,A3022 Totnes Rd,288769,60600,50.43468246,-3.56756406,0.2,0.12,5,12,1033,70,103,38,7,0,1,0,0,46,1264,67
48752,N,2005,27/04/2005,14,1,South West,184,Torbay,A3022,Major,A379,A3022 Totnes Rd,288769,60600,50.43468246,-3.56756406,0.2,0.12,6,18,1132,67,116,34,1,0,1,0,0,36,1369,68
48752,N,2005,27/04/2005,15,1,South West,184,Torbay,A3022,Major,A379,A3022 Totnes Rd,288769,60600,50.43468246,-3.56756406,0.2,0.12,5,25,1067,65,92,40,2,0,4,0,0,46,1295,69
48752,N,2005,27/04/2005,16,1,South West,184,Torbay,A3022,Major,A379,A3022 Totnes Rd,288769,60600,50.43468246,-3.56756406,0.2,0.12,9,36,1149,77,94,23,2,0,0,0,0,25,1381,70
48752,N,2005,27/04/2005,17,1,South West,184,Torbay,A3022,Major,A379,A3022 Totnes Rd,288769,60600,50.43468246,-3.56756406,0.2,0.12,8,27,1019,59,112,20,0,0,0,0,0,20,1237,71
48752,N,2005,27/04/2005,18,1,South West,184,Torbay,A3022,Major,A379,A3022 Totnes Rd,288769,60600,50.43468246,-3.56756406,0.2,0.12,8,16,806,52,69,13,1,0,0,0,0,14,957,72
73390,N,2005,06/05/2005,7,1,South West,184,Torbay,A380,Major,LA Boundary,Marldon Rd roundabout,287660,64150,50.46638431,-3.58423897,1.7,1.06,0,30,1113,3,244,18,5,4,0,2,1,30,1420,73
73390,N,2005,06/05/2005,8,1,South West,184,Torbay,A380,Major,LA Boundary,Marldon Rd roundabout,287660,64150,50.46638431,-3.58423897,1.7,1.06,0,23,1592,22,212,10,4,1,3,3,3,24,1873,74
73390,N,2005,06/05/2005,9,1,South West,184,Torbay,A380,Major,LA Boundary,Marldon Rd roundabout,287660,64150,50.46638431,-3.58423897,1.7,1.06,1,10,1081,13,137,11,13,2,7,6,3,42,1283,75
73390,N,2005,06/05/2005,10,1,South West,184,Torbay,A380,Major,LA Boundary,Marldon Rd roundabout,287660,64150,50.46638431,-3.58423897,1.7,1.06,0,11,966,2,139,29,4,2,2,3,3,43,1161,76
73390,N,2005,06/05/2005,11,1,South West,184,Torbay,A380,Major,LA Boundary,Marldon Rd roundabout,287660,64150,50.46638431,-3.58423897,1.7,1.06,0,7,873,4,147,22,10,1,1,1,4,39,1070,77
73390,N,2005,06/05/2005,12,1,South West,184,Torbay,A380,Major,LA Boundary,Marldon Rd roundabout,287660,64150,50.46638431,-3.58423897,1.7,1.06,0,15,883,5,178,33,6,1,1,0,4,45,1126,78
73390,N,2005,06/05/2005,13,1,South West,184,Torbay,A380,Major,LA Boundary,Marldon Rd roundabout,287660,64150,50.46638431,-3.58423897,1.7,1.06,0,14,925,4,160,13,11,7,0,2,4,37,1140,79
73390,N,2005,06/05/2005,14,1,South West,184,Torbay,A380,Major,LA Boundary,Marldon Rd roundabout,287660,64150,50.46638431,-3.58423897,1.7,1.06,0,11,957,2,174,9,3,3,4,1,1,21,1165,80
73390,N,2005,06/05/2005,15,1,South West,184,Torbay,A380,Major,LA Boundary,Marldon Rd roundabout,287660,64150,50.46638431,-3.58423897,1.7,1.06,0,15,1033,3,175,9,3,2,3,1,2,20,1246,81
73390,N,2005,06/05/2005,16,1,South West,184,Torbay,A380,Major,LA Boundary,Marldon Rd roundabout,287660,64150,50.46638431,-3.58423897,1.7,1.06,1,27,1227,13,224,13,5,0,1,1,2,22,1513,82
73390,N,2005,06/05/2005,17,1,South West,184,Torbay,A380,Major,LA Boundary,Marldon Rd roundabout,287660,64150,50.46638431,-3.58423897,1.7,1.06,0,21,1239,5,173,14,1,0,0,0,1,16,1454,83
73390,N,2005,06/05/2005,18,1,South West,184,Torbay,A380,Major,LA Boundary,Marldon Rd roundabout,287660,64150,50.46638431,-3.58423897,1.7,1.06,1,18,908,4,89,3,0,0,2,0,2,7,1026,84
73390,S,2005,06/05/2005,7,1,South West,184,Torbay,A380,Major,LA Boundary,Marldon Rd roundabout,287660,64150,50.46638431,-3.58423897,1.7,1.06,1,27,804,14,226,20,4,3,4,2,5,38,1109,85
73390,S,2005,06/05/2005,8,1,South West,184,Torbay,A380,Major,LA Boundary,Marldon Rd roundabout,287660,64150,50.46638431,-3.58423897,1.7,1.06,0,11,921,9,184,25,11,4,5,0,3,48,1173,86
73390,S,2005,06/05/2005,9,1,South West,184,Torbay,A380,Major,LA Boundary,Marldon Rd roundabout,287660,64150,50.46638431,-3.58423897,1.7,1.06,1,9,771,2,175,28,11,3,1,0,6,49,1006,87
73390,S,2005,06/05/2005,10,1,South West,184,Torbay,A380,Major,LA Boundary,Marldon Rd roundabout,287660,64150,50.46638431,-3.58423897,1.7,1.06,1,10,807,4,164,16,5,1,1,1,2,26,1011,88
73390,S,2005,06/05/2005,11,1,South West,184,Torbay,A380,Major,LA Boundary,Marldon Rd roundabout,287660,64150,50.46638431,-3.58423897,1.7,1.06,0,9,886,3,174,7,8,1,4,0,7,27,1099,89
73390,S,2005,06/05/2005,12,1,South West,184,Torbay,A380,Major,LA Boundary,Marldon Rd roundabout,287660,64150,50.46638431,-3.58423897,1.7,1.06,0,16,981,5,145,5,5,5,3,0,2,20,1167,90
73390,S,2005,06/05/2005,13,1,South West,184,Torbay,A380,Major,LA Boundary,Marldon Rd roundabout,287660,64150,50.46638431,-3.58423897,1.7,1.06,0,23,1064,5,147,28,5,2,1,4,2,42,1281,91
73390,S,2005,06/05/2005,14,1,South West,184,Torbay,A380,Major,LA Boundary,Marldon Rd roundabout,287660,64150,50.46638431,-3.58423897,1.7,1.06,0,14,1032,2,146,24,4,5,0,1,3,37,1231,92
73390,S,2005,06/05/2005,15,1,South West,184,Torbay,A380,Major,LA Boundary,Marldon Rd roundabout,287660,64150,50.46638431,-3.58423897,1.7,1.06,0,13,1223,6,154,17,9,1,0,0,1,28,1424,93
73390,S,2005,06/05/2005,16,1,South West,184,Torbay,A380,Major,LA Boundary,Marldon Rd roundabout,287660,64150,50.46638431,-3.58423897,1.7,1.06,0,40,1518,9,213,10,3,3,0,0,3,19,1799,94
73390,S,2005,06/05/2005,17,1,South West,184,Torbay,A380,Major,LA Boundary,Marldon Rd roundabout,287660,64150,50.46638431,-3.58423897,1.7,1.06,0,38,1505,5,190,1,0,0,5,0,2,8,1746,95
73390,S,2005,06/05/2005,18,1,South West,184,Torbay,A380,Major,LA Boundary,Marldon Rd roundabout,287660,64150,50.46638431,-3.58423897,1.7,1.06,1,23,1221,5,126,1,0,1,0,1,1,4,1379,96
99843,N,2005,21/10/2005,7,1,South West,184,Torbay,A3022,Major,A379,A385,288050,58000,50.41117237,-3.57690739,3.5,2.17,8,10,505,2,125,3,3,1,5,2,1,15,657,97
99843,N,2005,21/10/2005,8,1,South West,184,Torbay,A3022,Major,A379,A385,288050,58000,50.41117237,-3.57690739,3.5,2.17,1,7,762,5,98,9,5,0,2,1,0,17,889,98
99843,N,2005,21/10/2005,9,1,South West,184,Torbay,A3022,Major,A379,A385,288050,58000,50.41117237,-3.57690739,3.5,2.17,0,5,702,0,86,8,4,1,2,0,1,16,809,99
99843,N,2005,21/10/2005,10,1,South West,184,Torbay,A3022,Major,A379,A385,288050,58000,50.41117237,-3.57690739,3.5,2.17,0,3,740,0,92,15,3,0,3,0,1,22,857,100
99843,N,2005,21/10/2005,11,1,South West,184,Torbay,A3022,Major,A379,A385,288050,58000,50.41117237,-3.57690739,3.5,2.17,0,2,581,1,100,23,8,0,1,1,1,34,718,101
99843,N,2005,21/10/2005,12,1,South West,184,Torbay,A3022,Major,A379,A385,288050,58000,50.41117237,-3.57690739,3.5,2.17,1,3,458,0,89,20,7,1,1,0,2,31,581,102
99843,N,2005,21/10/2005,13,1,South West,184,Torbay,A3022,Major,A379,A385,288050,58000,50.41117237,-3.57690739,3.5,2.17,1,4,484,3,81,15,2,0,2,0,0,19,591,103
99843,N,2005,21/10/2005,14,1,South West,184,Torbay,A3022,Major,A379,A385,288050,58000,50.41117237,-3.57690739,3.5,2.17,0,1,488,2,102,12,5,1,3,0,0,21,614,104
99843,N,2005,21/10/2005,15,1,South West,184,Torbay,A3022,Major,A379,A385,288050,58000,50.41117237,-3.57690739,3.5,2.17,0,2,495,0,94,4,6,0,1,1,1,13,604,105
99843,N,2005,21/10/2005,16,1,South West,184,Torbay,A3022,Major,A379,A385,288050,58000,50.41117237,-3.57690739,3.5,2.17,1,8,480,2,88,4,1,0,1,1,0,7,585,106
99843,N,2005,21/10/2005,17,1,South West,184,Torbay,A3022,Major,A379,A385,288050,58000,50.41117237,-3.57690739,3.5,2.17,0,4,410,2,52,1,0,0,1,0,1,3,471,107
99843,N,2005,21/10/2005,18,1,South West,184,Torbay,A3022,Major,A379,A385,288050,58000,50.41117237,-3.57690739,3.5,2.17,0,5,383,2,39,1,1,0,0,0,0,2,431,108
99843,S,2005,21/10/2005,7,1,South West,184,Torbay,A3022,Major,A379,A385,288050,58000,50.41117237,-3.57690739,3.5,2.17,0,4,202,3,83,10,3,0,4,1,0,18,310,109
99843,S,2005,21/10/2005,8,1,South West,184,Torbay,A3022,Major,A379,A385,288050,58000,50.41117237,-3.57690739,3.5,2.17,0,2,344,2,115,12,3,0,4,0,0,19,482,110
99843,S,2005,21/10/2005,9,1,South West,184,Torbay,A3022,Major,A379,A385,288050,58000,50.41117237,-3.57690739,3.5,2.17,0,5,317,0,100,23,4,1,4,0,1,33,455,111
99843,S,2005,21/10/2005,10,1,South West,184,Torbay,A3022,Major,A379,A385,288050,58000,50.41117237,-3.57690739,3.5,2.17,1,0,378,4,87,15,6,0,0,1,0,22,491,112
99843,S,2005,21/10/2005,11,1,South West,184,Torbay,A3022,Major,A379,A385,288050,58000,50.41117237,-3.57690739,3.5,2.17,0,1,506,0,83,18,7,1,0,0,0,26,616,113
99843,S,2005,21/10/2005,12,1,South West,184,Torbay,A3022,Major,A379,A385,288050,58000,50.41117237,-3.57690739,3.5,2.17,0,6,546,1,91,9,1,0,3,0,0,13,657,114
99843,S,2005,21/10/2005,13,1,South West,184,Torbay,A3022,Major,A379,A385,288050,58000,50.41117237,-3.57690739,3.5,2.17,0,3,591,3,92,4,2,0,1,2,0,9,698,115
99843,S,2005,21/10/2005,14,1,South West,184,Torbay,A3022,Major,A379,A385,288050,58000,50.41117237,-3.57690739,3.5,2.17,1,5,581,1,78,3,4,0,0,0,1,8,673,116
99843,S,2005,21/10/2005,15,1,South West,184,Torbay,A3022,Major,A379,A385,288050,58000,50.41117237,-3.57690739,3.5,2.17,3,7,618,4,62,4,4,0,0,0,1,9,700,117
99843,S,2005,21/10/2005,16,1,South West,184,Torbay,A3022,Major,A379,A385,288050,58000,50.41117237,-3.57690739,3.5,2.17,1,15,713,2,89,3,0,0,0,0,0,3,822,118
99843,S,2005,21/10/2005,17,1,South West,184,Torbay,A3022,Major,A379,A385,288050,58000,50.41117237,-3.57690739,3.5,2.17,4,8,801,0,60,2,1,0,1,0,1,5,874,119
99843,S,2005,21/10/2005,18,1,South West,184,Torbay,A3022,Major,A379,A385,288050,58000,50.41117237,-3.57690739,3.5,2.17,0,14,648,0,52,0,0,0,2,0,0,2,716,120
99844,N,2005,15/06/2005,7,1,South West,184,Torbay,A379,Major,A3022 Galmpton,A3022 Paignton centre,289120,59000,50.42036529,-3.56215022,3.6,2.24,2,3,425,4,75,6,0,0,2,1,0,9,516,121
99844,N,2005,15/06/2005,8,1,South West,184,Torbay,A379,Major,A3022 Galmpton,A3022 Paignton centre,289120,59000,50.42036529,-3.56215022,3.6,2.24,4,18,946,11,96,8,2,0,0,0,0,10,1081,122
99844,N,2005,15/06/2005,9,1,South West,184,Torbay,A379,Major,A3022 Galmpton,A3022 Paignton centre,289120,59000,50.42036529,-3.56215022,3.6,2.24,0,4,743,7,69,5,1,0,0,0,0,6,829,123
99844,N,2005,15/06/2005,10,1,South West,184,Torbay,A379,Major,A3022 Galmpton,A3022 Paignton centre,289120,59000,50.42036529,-3.56215022,3.6,2.24,1,12,728,9,79,9,0,0,0,0,0,9,837,124
99844,N,2005,15/06/2005,11,1,South West,184,Torbay,A379,Major,A3022 Galmpton,A3022 Paignton centre,289120,59000,50.42036529,-3.56215022,3.6,2.24,4,7,737,12,73,11,2,0,1,0,0,14,843,125
99844,N,2005,15/06/2005,12,1,South West,184,Torbay,A379,Major,A3022 Galmpton,A3022 Paignton centre,289120,59000,50.42036529,-3.56215022,3.6,2.24,3,11,595,9,58,9,1,0,0,0,0,10,683,126
